itemID,itemType,itemMarketName,medianPrice
176096606,Graffiti,Sealed Graffiti | Dizzy (Tracer Yellow),0.24
176097383,Graffiti,Sealed Graffiti | Question Mark (Shark White),0.42
176097356,Graffiti,Sealed Graffiti | Dead Now (Tiger Orange),0.08
176097373,Graffiti,Sealed Graffiti | Uh Oh (Princess Pink),0.07
176097370,Graffiti,Sealed Graffiti | Denied (SWAT Blue),0.07
176097371,Graffiti,Sealed Graffiti | Bock Bock (War Pig Pink),0.08
176097303,Graffiti,Sealed Graffiti | Question Mark (Monster Purple),0.16
176097282,Graffiti,Sealed Graffiti | 200 IQ (Battle Green),0.09
176097274,Graffiti,Sealed Graffiti | Okay (Cash Green),0.07
176097321,Graffiti,Sealed Graffiti | Okay (Battle Green),0.07
176097310,Graffiti,Sealed Graffiti | Denied (Violent Violet),0.07
176097300,Graffiti,Sealed Graffiti | Bock Bock (Monster Purple),0.08
176097342,Graffiti,Sealed Graffiti | Okay (Wire Blue),0.07
176097462,Graffiti,Sealed Graffiti | Puke (Monster Purple),0.21
176097436,Graffiti,Sealed Graffiti | NT (Cash Green),0.11
176097458,Graffiti,Sealed Graffiti | Question Mark (Jungle Green),0.17
176097221,Graffiti,Sealed Graffiti | Question Mark (Blood Red),0.21
176097225,Graffiti,Sealed Graffiti | BEEP (War Pig Pink),0.07
176097210,Graffiti,Sealed Graffiti | 1G (Shark White),0.07
176097207,Graffiti,Sealed Graffiti | 1G (Princess Pink),0.06
176097259,Graffiti,Sealed Graffiti | Denied (Desert Amber),0.07
176097249,Graffiti,Sealed Graffiti | Smooch (Dust Brown),0.07
176097243,Graffiti,Sealed Graffiti | Uh Oh (Frog Green),0.07
176097240,Graffiti,Sealed Graffiti | NT (Bazooka Pink),0.16
176097236,Graffiti,Sealed Graffiti | Smirk (Tracer Yellow),0.25
176097233,Graffiti,Sealed Graffiti | Fart (Dust Brown),0.23
176097183,Graffiti,Sealed Graffiti | Little EZ (War Pig Pink),0.1
176097184,Graffiti,Sealed Graffiti | Kiss (Monarch Blue),0.2
176097185,Graffiti,Sealed Graffiti | Puke (Tracer Yellow),0.19
176097166,Graffiti,Sealed Graffiti | Choke (Monarch Blue),0.19
176097189,Graffiti,Sealed Graffiti | Little Bock (Frog Green),0.15
176097190,Graffiti,Sealed Graffiti | Smooch (Brick Red),0.08
176097192,Graffiti,Sealed Graffiti | Silver Bullet (SWAT Blue),0.08
176097176,Graffiti,Sealed Graffiti | OMG (Cash Green),0.1
176097178,Graffiti,Sealed Graffiti | Grimace (Brick Red),0.08
176097153,Graffiti,Sealed Graffiti | 1G (SWAT Blue),0.06
176097154,Graffiti,Sealed Graffiti | Thoughtfull (War Pig Pink),0.09
176096797,Graffiti,Sealed Graffiti | Shining Star (Dust Brown),0.1
176097158,Graffiti,Sealed Graffiti | Kiss (Bazooka Pink),0.66
176097066,Graffiti,Sealed Graffiti | 200 IQ (Desert Amber),0.08
176096955,Graffiti,Sealed Graffiti | 200 IQ (Tracer Yellow),0.1
176096915,Graffiti,Sealed Graffiti | Broken Heart (Bazooka Pink),0.63
176096635,Graffiti,Sealed Graffiti | 200 IQ (Violent Violet),0.11
176096899,Graffiti,Sealed Graffiti | Bock Bock (Jungle Green),0.08
176096799,Graffiti,Sealed Graffiti | Little Crown (Dust Brown),0.11
176097441,Graffiti,Sealed Graffiti | Question Mark (SWAT Blue),0.14
176096784,Graffiti,Sealed Graffiti | Hop (Desert Amber),0.21
176097021,Graffiti,Sealed Graffiti | Little EZ (Princess Pink),0.07
176096992,Graffiti,Sealed Graffiti | Bock Bock (Bazooka Pink),0.08
176096680,Graffiti,Sealed Graffiti | Goofy (Brick Red),0.15
176097322,Graffiti,Sealed Graffiti | Choke (Cash Green),0.17
176097378,Graffiti,Sealed Graffiti | Rly (Shark White),0.07
176096702,Graffiti,Sealed Graffiti | Little Bock (Princess Pink),0.23
176096801,Graffiti,Sealed Graffiti | Little Bock (Tracer Yellow),0.22
176096513,Graffiti,Sealed Graffiti | Fart (Brick Red),0.17
176097480,Graffiti,Sealed Graffiti | Uh Oh (SWAT Blue),0.07
176097439,Graffiti,Sealed Graffiti | NT (Princess Pink),0.13
176097428,Graffiti,Sealed Graffiti | Okay (Blood Red),0.09
176097402,Graffiti,Sealed Graffiti | Puke (Blood Red),0.23
176097397,Graffiti,Sealed Graffiti | NT (Violent Violet),0.15
176097392,Graffiti,Sealed Graffiti | Fart (Battle Green),0.45
176097388,Graffiti,Sealed Graffiti | Oops (Frog Green),0.08
176097384,Graffiti,Sealed Graffiti | Dead Now (Bazooka Pink),0.13
176097377,Graffiti,Sealed Graffiti | Grimace (Monarch Blue),0.08
176097360,Graffiti,Sealed Graffiti | Dead Now (Cash Green),0.08
176097362,Graffiti,Sealed Graffiti | OMG (Monarch Blue),0.11
176097363,Graffiti,Sealed Graffiti | Chef Kiss (Princess Pink),0.11
176097314,Graffiti,Sealed Graffiti | Okay (Brick Red),0.06
176097328,Graffiti,Sealed Graffiti | Silver Bullet (Shark White),0.09
176097335,Graffiti,Sealed Graffiti | Oops (War Pig Pink),0.11
176097336,Graffiti,Sealed Graffiti | Denied (Bazooka Pink),0.08
176097344,Graffiti,Sealed Graffiti | Silver Bullet (War Pig Pink),0.07
176097346,Graffiti,Sealed Graffiti | Uh Oh (Shark White),0.08
176096592,Graffiti,Sealed Graffiti | Smooch (SWAT Blue),0.09
176096603,Graffiti,Sealed Graffiti | Broken Heart (War Pig Pink),0.43
176096605,Graffiti,Sealed Graffiti | Choke (Battle Green),0.17
176096616,Graffiti,Sealed Graffiti | BOOM (Tiger Orange),0.1
176096609,Graffiti,Sealed Graffiti | Choke (Violent Violet),0.2
176096610,Graffiti,Sealed Graffiti | Silver Bullet (Bazooka Pink),0.11
176096628,Graffiti,Sealed Graffiti | Happy Cat (Desert Amber),0.09
176096673,Graffiti,Sealed Graffiti | Shining Star (Tiger Orange),0.13
176096677,Graffiti,Sealed Graffiti | Smarmy (Princess Pink),0.35
176096656,Graffiti,Sealed Graffiti | Shining Star (Bazooka Pink),0.27
176096708,Graffiti,Sealed Graffiti | Hop (SWAT Blue),0.22
176096705,Graffiti,Sealed Graffiti | Applause (Wire Blue),0.12
176096564,Graffiti,Sealed Graffiti | Thoughtfull (Wire Blue),0.09
176096543,Graffiti,Sealed Graffiti | Rly (Jungle Green),0.07
176096453,Graffiti,Sealed Graffiti | Happy Cat (Bazooka Pink),0.15
176096443,Graffiti,Sealed Graffiti | Kiss (Battle Green),0.17
176096457,Graffiti,Sealed Graffiti | Smarmy (Battle Green),0.36
176096499,Graffiti,Sealed Graffiti | Goofy (Violent Violet),0.16
176096766,Graffiti,Sealed Graffiti | Grimace (Dust Brown),0.07
176096767,Graffiti,Sealed Graffiti | OMG (Tracer Yellow),0.17
176096764,Graffiti,Sealed Graffiti | Applause (Monarch Blue),0.12
176096733,Graffiti,Sealed Graffiti | Choke (Brick Red),0.21
176096726,Graffiti,Sealed Graffiti | Shining Star (Brick Red),0.14
176096724,Graffiti,Sealed Graffiti | Goofy (Battle Green),0.14
176096738,Graffiti,Sealed Graffiti | BOOM (Frog Green),0.09
176096739,Graffiti,Sealed Graffiti | NT (Tiger Orange),0.11
176096747,Graffiti,Sealed Graffiti | Dead Now (Monarch Blue),0.08
176096796,Graffiti,Sealed Graffiti | BOOM (Tracer Yellow),0.17
176096808,Graffiti,Sealed Graffiti | Smooch (Battle Green),0.11
176096802,Graffiti,Sealed Graffiti | Chef Kiss (Battle Green),0.08
176096830,Graffiti,Sealed Graffiti | Dead Now (SWAT Blue),0.08
176096815,Graffiti,Sealed Graffiti | Choke (Desert Amber),0.15
176096813,Graffiti,Sealed Graffiti | Hop (Bazooka Pink),0.37
176096840,Graffiti,Sealed Graffiti | Bock Bock (Dust Brown),0.08
176096858,Graffiti,Sealed Graffiti | BOOM (Dust Brown),0.09
176096849,Graffiti,Sealed Graffiti | BOOM (Jungle Green),0.09
176097319,Graffiti,Sealed Graffiti | Chef Kiss (Cash Green),0.08
176096774,Graffiti,Sealed Graffiti | Question Mark (Princess Pink),0.14
176096873,Graffiti,Sealed Graffiti | Little Crown (Wire Blue),0.1
176097423,Graffiti,Sealed Graffiti | Dead Now (War Pig Pink),0.09
176097191,Graffiti,Sealed Graffiti | Hop (Monarch Blue),0.22
176096844,Graffiti,Sealed Graffiti | Thoughtfull (Bazooka Pink),0.11
176097355,Graffiti,Sealed Graffiti | Choke (Blood Red),0.49
176096550,Graffiti,Sealed Graffiti | Goofy (SWAT Blue),0.27
176096867,Graffiti,Sealed Graffiti | Smirk (Blood Red),0.22
176096912,Graffiti,Sealed Graffiti | Smirk (Brick Red),0.17
176096967,Graffiti,Sealed Graffiti | Silver Bullet (Tracer Yellow),0.08
176096626,Graffiti,Sealed Graffiti | Chef Kiss (SWAT Blue),0.1
176097332,Graffiti,Sealed Graffiti | Puke (Bazooka Pink),0.2
176096980,Graffiti,Sealed Graffiti | Little EZ (Tiger Orange),0.06
176096936,Graffiti,Sealed Graffiti | Chef Kiss (Jungle Green),0.1
176096683,Graffiti,Sealed Graffiti | Hop (Jungle Green),0.22
176096929,Graffiti,Sealed Graffiti | Hop (Violent Violet),0.29
176096621,Graffiti,Sealed Graffiti | Dizzy (Wire Blue),0.1
176096595,Graffiti,Sealed Graffiti | BEEP (Princess Pink),0.08
176096700,Graffiti,Sealed Graffiti | Smarmy (Dust Brown),0.32
176097024,Graffiti,Sealed Graffiti | Little Crown (Monarch Blue),0.11
176096896,Graffiti,Sealed Graffiti | Kiss (Violent Violet),0.37
176096864,Graffiti,Sealed Graffiti | Little EZ (Bazooka Pink),0.09
176097179,Graffiti,Sealed Graffiti | Uh Oh (Tiger Orange),0.07
176097180,Graffiti,Sealed Graffiti | Question Mark (War Pig Pink),0.18
176097174,Graffiti,Sealed Graffiti | Puke (Wire Blue),0.15
176097188,Graffiti,Sealed Graffiti | Oops (Brick Red),0.1
176097283,Graffiti,Sealed Graffiti | Broken Heart (Violent Violet),0.37
176097120,Graffiti,Sealed Graffiti | Oops (Cash Green),0.08
176097116,Graffiti,Sealed Graffiti | Fart (War Pig Pink),0.19
176097099,Graffiti,Sealed Graffiti | Broken Heart (Brick Red),0.65
176097071,Graffiti,Sealed Graffiti | Chef Kiss (Monster Purple),0.12
176097031,Graffiti,Sealed Graffiti | Oops (Wire Blue),0.09
176096901,Graffiti,Sealed Graffiti | Broken Heart (Dust Brown),0.21
176096753,Graffiti,Sealed Graffiti | 200 IQ (Shark White),0.14
176096806,Graffiti,Sealed Graffiti | Kiss (Brick Red),0.62
176096671,Graffiti,Sealed Graffiti | Smooch (Bazooka Pink),0.1
176096526,Graffiti,Sealed Graffiti | Hop (Frog Green),0.21
176097046,Graffiti,Sealed Graffiti | Fart (Wire Blue),0.18
176096515,Graffiti,Sealed Graffiti | Fart (Monster Purple),0.22
176097175,Graffiti,Sealed Graffiti | 1G (Wire Blue),0.06
176097140,Graffiti,Sealed Graffiti | Broken Heart (Monster Purple),0.44
176096676,Graffiti,Sealed Graffiti | Little Bock (War Pig Pink),0.19
176097394,Graffiti,Sealed Graffiti | Little Crown (Battle Green),0.12
176096775,Graffiti,Sealed Graffiti | 200 IQ (Tiger Orange),0.09
176096783,Graffiti,Sealed Graffiti | Question Mark (Battle Green),0.16
176097142,Graffiti,Sealed Graffiti | Smarmy (Tracer Yellow),0.56
176096853,Graffiti,Sealed Graffiti | Kiss (Blood Red),1.17
176097230,Graffiti,Sealed Graffiti | Chef Kiss (Wire Blue),0.09
176097204,Graffiti,Sealed Graffiti | Goofy (Tracer Yellow),0.17
176097208,Graffiti,Sealed Graffiti | Happy Cat (Tiger Orange),0.09
176097196,Graffiti,Sealed Graffiti | Rly (War Pig Pink),0.07
176097201,Graffiti,Sealed Graffiti | Silver Bullet (Monster Purple),0.08
176097202,Graffiti,Sealed Graffiti | Denied (Princess Pink),0.07
176097187,Graffiti,Sealed Graffiti | Little Crown (Violent Violet),0.17
176097171,Graffiti,Sealed Graffiti | Goofy (War Pig Pink),0.16
176097168,Graffiti,Sealed Graffiti | Uh Oh (Bazooka Pink),0.08
176097242,Graffiti,Sealed Graffiti | OMG (War Pig Pink),0.11
176097262,Graffiti,Sealed Graffiti | Applause (Cash Green),0.11
176097263,Graffiti,Sealed Graffiti | Denied (Monarch Blue),0.07
176097287,Graffiti,Sealed Graffiti | Denied (War Pig Pink),0.06
176097048,Graffiti,Sealed Graffiti | Smirk (Wire Blue),0.15
176097054,Graffiti,Sealed Graffiti | Grimace (Tiger Orange),0.07
176097058,Graffiti,Sealed Graffiti | Thoughtfull (Blood Red),0.11
176097062,Graffiti,Sealed Graffiti | Smarmy (Frog Green),0.33
176097033,Graffiti,Sealed Graffiti | BOOM (Cash Green),0.09
176097025,Graffiti,Sealed Graffiti | Happy Cat (Violent Violet),0.12
176096933,Graffiti,Sealed Graffiti | Shining Star (Frog Green),0.12
176096925,Graffiti,Sealed Graffiti | 1G (Frog Green),0.06
176096921,Graffiti,Sealed Graffiti | Smooch (Frog Green),0.08
176096887,Graffiti,Sealed Graffiti | OMG (Tiger Orange),0.12
176096990,Graffiti,Sealed Graffiti | Shining Star (Princess Pink),0.28
176096998,Graffiti,Sealed Graffiti | Grimace (Jungle Green),0.07
176096946,Graffiti,Sealed Graffiti | Little Bock (Dust Brown),0.12
176096944,Graffiti,Sealed Graffiti | Dead Now (Frog Green),0.08
176096949,Graffiti,Sealed Graffiti | Okay (Frog Green),0.07
176096950,Graffiti,Sealed Graffiti | Thoughtfull (Desert Amber),0.09
176096850,Graffiti,Sealed Graffiti | Rly (Wire Blue),0.07
176096860,Graffiti,Sealed Graffiti | OMG (Monster Purple),0.16
176096845,Graffiti,Sealed Graffiti | Hop (Brick Red),0.23
176096833,Graffiti,Sealed Graffiti | Grimace (Shark White),0.09
176096809,Graffiti,Sealed Graffiti | Happy Cat (War Pig Pink),0.11
176096740,Graffiti,Sealed Graffiti | Shining Star (Tracer Yellow),0.72
176096727,Graffiti,Sealed Graffiti | Grimace (Tracer Yellow),0.09
176096729,Graffiti,Sealed Graffiti | Little Crown (Desert Amber),0.23
176096768,Graffiti,Sealed Graffiti | Dizzy (Monarch Blue),0.1
176096478,Graffiti,Sealed Graffiti | BEEP (Desert Amber),0.07
176096479,Graffiti,Sealed Graffiti | BEEP (Blood Red),0.14
176096560,Graffiti,Sealed Graffiti | Smooch (Tiger Orange),0.08
176096571,Graffiti,Sealed Graffiti | Smooch (Desert Amber),0.07
176096531,Graffiti,Sealed Graffiti | Okay (Jungle Green),0.06
176096688,Graffiti,Sealed Graffiti | Happy Cat (Cash Green),0.11
176096691,Graffiti,Sealed Graffiti | Thoughtfull (Cash Green),0.08
176097087,Graffiti,Sealed Graffiti | Bock Bock (SWAT Blue),0.08
176097404,Graffiti,Sealed Graffiti | Puke (Violent Violet),0.16
176096754,Graffiti,Sealed Graffiti | Silver Bullet (Desert Amber),0.07
176096870,Graffiti,Sealed Graffiti | Dizzy (Desert Amber),0.1
176096720,Graffiti,Sealed Graffiti | Bock Bock (Brick Red),0.08
176096681,Graffiti,Sealed Graffiti | BEEP (Monarch Blue),0.06
176097111,Graffiti,Sealed Graffiti | Choke (Tracer Yellow),0.2
176096866,Graffiti,Sealed Graffiti | Smirk (Monarch Blue),0.15
176096923,Graffiti,Sealed Graffiti | Denied (Cash Green),0.06
176096751,Graffiti,Sealed Graffiti | Thoughtfull (Battle Green),0.09
176096756,Graffiti,Sealed Graffiti | Shining Star (Battle Green),0.11
176097278,Graffiti,Sealed Graffiti | Thoughtfull (Jungle Green),0.09
176096742,Graffiti,Sealed Graffiti | Chef Kiss (Tracer Yellow),0.09
176097194,Graffiti,Sealed Graffiti | Oops (Dust Brown),0.07
176096503,Graffiti,Sealed Graffiti | Grimace (Blood Red),0.08
176096982,Graffiti,Sealed Graffiti | Okay (SWAT Blue),0.07
176097026,Graffiti,Sealed Graffiti | Little Crown (Princess Pink),0.23
176096624,Graffiti,Sealed Graffiti | Grimace (Frog Green),0.08
176096608,Graffiti,Sealed Graffiti | BEEP (Brick Red),0.08
176096600,Graffiti,Sealed Graffiti | Silver Bullet (Blood Red),0.18
176096589,Graffiti,Sealed Graffiti | BOOM (SWAT Blue),0.1
176096580,Graffiti,Sealed Graffiti | OMG (Wire Blue),0.11
176097366,Graffiti,Sealed Graffiti | Rly (Tracer Yellow),0.07
176097396,Graffiti,Sealed Graffiti | Choke (Bazooka Pink),0.28
176097427,Graffiti,Sealed Graffiti | Oops (Jungle Green),0.08
176097471,Graffiti,Sealed Graffiti | Goofy (Tiger Orange),0.16
176097488,Graffiti,Sealed Graffiti | Question Mark (Desert Amber),0.12
176097505,Graffiti,Sealed Graffiti | Oops (Shark White),0.1
176097438,Graffiti,Sealed Graffiti | Goofy (Princess Pink),0.16
176097027,Graffiti,Sealed Graffiti | Dead Now (Blood Red),0.23
176096760,Graffiti,Sealed Graffiti | Applause (Tiger Orange),0.12
176097382,Graffiti,Sealed Graffiti | Choke (SWAT Blue),0.21
176096851,Graffiti,Sealed Graffiti | Broken Heart (Frog Green),0.25
176097504,Graffiti,Sealed Graffiti | Uh Oh (Blood Red),0.07
176097001,Graffiti,Sealed Graffiti | Kiss (SWAT Blue),0.19
176096780,Graffiti,Sealed Graffiti | Little Bock (Bazooka Pink),0.27
176097333,Graffiti,Sealed Graffiti | Smarmy (SWAT Blue),0.58
176097398,Graffiti,Sealed Graffiti | Fart (Shark White),0.25
176097217,Graffiti,Sealed Graffiti | Little EZ (Shark White),0.08
176096872,Graffiti,Sealed Graffiti | Little Crown (Shark White),0.11
176096642,Graffiti,Sealed Graffiti | BEEP (Jungle Green),0.07
176096743,Graffiti,Sealed Graffiti | Oops (Tiger Orange),0.08
176097098,Graffiti,Sealed Graffiti | Fart (Princess Pink),0.18
176096535,Graffiti,Sealed Graffiti | Little Bock (SWAT Blue),0.18
176096607,Graffiti,Sealed Graffiti | Dizzy (War Pig Pink),0.09
176096772,Graffiti,Sealed Graffiti | Kiss (Shark White),0.27
176097433,Graffiti,Sealed Graffiti | Dead Now (Jungle Green),0.08
176097331,Graffiti,Sealed Graffiti | Little Crown (Jungle Green),0.16
176097409,Graffiti,Sealed Graffiti | Denied (Shark White),0.07
176096960,Graffiti,Sealed Graffiti | Thoughtfull (Monarch Blue),0.09
176096750,Graffiti,Sealed Graffiti | Smarmy (Jungle Green),0.34
176096961,Graffiti,Sealed Graffiti | Goofy (Wire Blue),0.15
176096596,Graffiti,Sealed Graffiti | Goofy (Desert Amber),0.13
176096638,Graffiti,Sealed Graffiti | Grimace (War Pig Pink),0.1
176096665,Graffiti,Sealed Graffiti | 1G (Tiger Orange),0.67
176096709,Graffiti,Sealed Graffiti | Grimace (Battle Green),0.08
176096710,Graffiti,Sealed Graffiti | Grimace (Cash Green),0.07
176096573,Graffiti,Sealed Graffiti | BOOM (Brick Red),0.1
176096484,Graffiti,Sealed Graffiti | Little Bock (Battle Green),0.16
176096761,Graffiti,Sealed Graffiti | Thoughtfull (Violent Violet),0.09
176096731,Graffiti,Sealed Graffiti | Little Bock (Jungle Green),0.14
176096804,Graffiti,Sealed Graffiti | 1G (Violent Violet),0.07
176096818,Graffiti,Sealed Graffiti | Okay (Princess Pink),0.09
176096819,Graffiti,Sealed Graffiti | Little Crown (Tiger Orange),0.13
176096826,Graffiti,Sealed Graffiti | Goofy (Shark White),0.26
176096859,Graffiti,Sealed Graffiti | BEEP (Monster Purple),0.08
176096855,Graffiti,Sealed Graffiti | Little Bock (Violent Violet),0.21
176097008,Graffiti,Sealed Graffiti | OMG (Battle Green),0.1
176096997,Graffiti,Sealed Graffiti | Silver Bullet (Monarch Blue),0.07
176096893,Graffiti,Sealed Graffiti | Bock Bock (Frog Green),0.07
176096932,Graffiti,Sealed Graffiti | Goofy (Blood Red),0.22
176097043,Graffiti,Sealed Graffiti | Applause (Shark White),0.18
176097113,Graffiti,Sealed Graffiti | 1G (Dust Brown),0.06
176097132,Graffiti,Sealed Graffiti | Uh Oh (Monarch Blue),0.07
176097308,Graffiti,Sealed Graffiti | Grimace (Monster Purple),0.08
176097252,Graffiti,Sealed Graffiti | Dead Now (Violent Violet),0.09
176097237,Graffiti,Sealed Graffiti | 1G (Monster Purple),0.07
176097172,Graffiti,Sealed Graffiti | Question Mark (Bazooka Pink),0.18
176097182,Graffiti,Sealed Graffiti | Kiss (Tiger Orange),0.21
176097220,Graffiti,Sealed Graffiti | Chef Kiss (Dust Brown),0.08
176096817,Graffiti,Sealed Graffiti | Bock Bock (Tracer Yellow),0.1
176097320,Graffiti,Sealed Graffiti | Fart (Bazooka Pink),0.23
176096776,Graffiti,Sealed Graffiti | Lightbulb (Shark White),0.06
176096972,Graffiti,Sealed Graffiti | Bock Bock (Desert Amber),0.08
176096954,Graffiti,Sealed Graffiti | Applause (Violent Violet),0.18
176096934,Graffiti,Sealed Graffiti | Kiss (Monster Purple),0.4
176096995,Graffiti,Sealed Graffiti | Chef Kiss (Monarch Blue),0.09
176096886,Graffiti,Sealed Graffiti | Silver Bullet (Dust Brown),0.07
176096888,Graffiti,Sealed Graffiti | Goofy (Monarch Blue),0.16
176096879,Graffiti,Sealed Graffiti | Choke (Princess Pink),0.22
176096871,Graffiti,Sealed Graffiti | NT (Battle Green),0.11
176096922,Graffiti,Sealed Graffiti | Little Crown (Blood Red),0.21
176096926,Graffiti,Sealed Graffiti | Applause (Frog Green),0.11
176096930,Graffiti,Sealed Graffiti | Denied (Jungle Green),0.07
176096905,Graffiti,Sealed Graffiti | Little Crown (Tracer Yellow),0.57
176096916,Graffiti,Sealed Graffiti | NT (Frog Green),0.11
176097018,Graffiti,Sealed Graffiti | Oops (Violent Violet),0.12
176097068,Graffiti,Sealed Graffiti | Hop (Wire Blue),0.22
176097051,Graffiti,Sealed Graffiti | Puke (Monarch Blue),0.16
176097081,Graffiti,Sealed Graffiti | Grimace (Bazooka Pink),0.12
176097088,Graffiti,Sealed Graffiti | Kiss (Dust Brown),0.15
176097112,Graffiti,Sealed Graffiti | Dizzy (Bazooka Pink),0.2
176097126,Graffiti,Sealed Graffiti | Smooch (Cash Green),0.07
176097148,Graffiti,Sealed Graffiti | Oops (Monster Purple),0.12
176097305,Graffiti,Sealed Graffiti | Uh Oh (Tracer Yellow),0.07
176097307,Graffiti,Sealed Graffiti | BOOM (Monarch Blue),0.1
176097293,Graffiti,Sealed Graffiti | Oops (Monarch Blue),0.09
176097290,Graffiti,Sealed Graffiti | Denied (Blood Red),0.09
176097291,Graffiti,Sealed Graffiti | Chef Kiss (War Pig Pink),0.11
176097254,Graffiti,Sealed Graffiti | 200 IQ (Monarch Blue),0.08
176097245,Graffiti,Sealed Graffiti | Chef Kiss (Tiger Orange),0.08
176097246,Graffiti,Sealed Graffiti | NT (Jungle Green),0.14
176097198,Graffiti,Sealed Graffiti | OMG (Desert Amber),0.11
176097211,Graffiti,Sealed Graffiti | Uh Oh (Wire Blue),0.07
176097218,Graffiti,Sealed Graffiti | Shining Star (Cash Green),0.13
176097215,Graffiti,Sealed Graffiti | 1G (Jungle Green),0.06
176097389,Graffiti,Sealed Graffiti | Rly (Cash Green),0.07
